ITEM_ID,GRAPH_ID,SENTENCE,PRED_HEAD_IDX,ARG_HEAD_IDX,LABEL
ewt-train-9846_5_6,ewt-train-9846,Because of the ants I dropped them to a 3 star .,5,6,1
ewt-train-276_3_6,ewt-train-276,"India had to pull back its forces from Sri Lanka in 1989 following the election of Ranasinghe Premadasa , a strong critic of Indian mediation .",3,6,1
ewt-train-621_6_5,ewt-train-621,"India 's Andaman and Nicobar Islands comprise more than 500 islands lying 1,000 kilometers east of Sri Lanka in the Bay of Bengal .",6,5,1
ewt-train-48_20_21,ewt-train-48,"And there is nothing we can do about it really , people who are suggesting that we go out and fight them are living in dream land .",20,21,1
ewt-train-837_46_45,ewt-train-837,"After the sentencing one of Robinson 's tearful supporters "" turned to Claudia Vercellotti , a local leader of the Survivors Network for Those Abused by Priests [ SNAP ] , who had helped reopen the case , and told her , ' I hope you rot in hell ! ' """,46,45,1
ewt-train-594_11_16,ewt-train-594,"In 2001 , according to Indian army officials , security forces launched a wide - ranging operation in the 300 - some inhabited islands neighboring Andaman and Nicobar , and found huge caches of arms .",11,16,1
ewt-train-9335_20_25,ewt-train-9335,All he had to do for a complete victory was allow the military to go into Laos and Cambodia and finish off the shattered Communist forces .,20,25,1
ewt-train-11624_5_4,ewt-train-11624,"But I had my cat spayed through their reduced / free spay and neuter program and the vet they sent us to was first of all a hour and a half away , and 4 days later we had to bring them to our normal vet because the vets at the place in wisconsin did a crappy job and they got infections .",5,4,1
ewt-train-11355_10_7,ewt-train-11355,"At one point they told me the dog had been fixed , the next day it had n't .",10,7,1
ewt-train-6338_25_27,ewt-train-6338,"They explained that elk in Yellowstone used to browse unmolested on young aspen and willow growing near the banks of streams , a behavior that prevented the saplings from reaching mature stages and increased the possibility of soil erosion .",25,27,1
ewt-train-11323_2_4,ewt-train-11323,Dr. Mann killed our pet,2,4,1
ewt-train-5561_21_23,ewt-train-5561,"The bronze medal is given to people who "" risk their lives to an extraordinary degree while saving or attempting to save the lives of others . """,21,23,1
ewt-train-663_19_17,ewt-train-663,At the same time the US remains oblivious of the serious problems and political fallout which the army is facing in its operations in Waziristan .,19,17,1
ewt-train-9846_5_6,ewt-train-9846,Because of the ants I dropped them to a 3 star .,5,6,1
ewt-train-10373_4_3,ewt-train-10373,In fact my friend vomited after our meal .,4,3,1
ewt-train-6419_7_8,ewt-train-6419,""" The impacts of global warming are affecting people now in the Arctic , "" said ACIA chair Robert Corell .",7,8,1
ewt-train-11318_2_3,ewt-train-11318,"The owner warned me that it was the best salsa I would ever had , and he was right .",2,3,1
ewt-train-981_13_4,ewt-train-981,"In January 1998 Fabio Tollis and Chiara Marino , both just 16 , disappeared .",13,4,1
ewt-train-1223_3_1,ewt-train-1223,"Little children are raised on deep hatred and on admiration of so - called martyrs , and the Western World does not notice it because its own TV sets are mostly tuned to soap operas and game shows .",3,1,1
ewt-train-6671_5_6,ewt-train-6671,"Upon the same day he conquered Darius , won a great victory at sea , & died the same day .",5,6,1
ewt-train-9047_18_17,ewt-train-9047,I got a riding lesson today on one of my boss 's fino horses and it made me realize just how unsteady my left leg is .,18,17,1
ewt-train-6378_21_16,ewt-train-6378,"Bangs said these animals are not equipped to survive in the wild , however , and they all almost certainly have died .",21,16,1
ewt-train-5538_38_34,ewt-train-5538,"Dr. Eric Fortier , 34 , of Gatineau , Que. , used a pocket knife to attack a polar bear on Baffin Island , just south of the Arctic Circle , to save two friends who were being mauled .",38,34,1
ewt-train-9410_1_2,ewt-train-9410,I tamed them in 4 days .,1,2,1
ewt-train-6671_5_6,ewt-train-6671,"Upon the same day he conquered Darius , won a great victory at sea , & died the same day .",5,6,1
ewt-train-9334_6_8,ewt-train-9334,"The people rejected their attempt to topple the government , and for all intents and purposes the US military ( and the ARVN ) handed Johnson the victory he had ordered them to achieve within the time - frame he ordered it .",6,8,1
ewt-train-734_2_1,ewt-train-734,"But he suffers the severe effects of the aftermath , and we are all suffering along with him now , since he is the most powerful man in the world .",2,1,1
ewt-train-7955_8_7,ewt-train-7955,In fact every once in a while he seems to get ill in one way or another ; and then he bounces back like nothing has happened .,8,7,1
ewt-train-5756_4_0,ewt-train-5756,"Hundreds of people are feared dead in Mississippi , and the Louisiana city of New Orleans is badly flooded .",4,0,1
ewt-train-1118_3_1,ewt-train-1118,The millions who died in the Iran - Iraq war had nothing to do with Israel .,3,1,1
ewt-train-10818_1_0,ewt-train-10818,"I attended it for 2 years , and that was enough .",1,0,1
ewt-train-10343_4_5,ewt-train-10343,My family and I thank you !!!!!!!!!!,4,5,1
ewt-train-7726_1_0,ewt-train-7726,You need to check with one of the major hospital that performance this procedure like Bumrungard Hospital or Yanhee Hospital .,1,0,1
ewt-train-18_1_3,ewt-train-18,"Guerrillas killed an engineer , Asi Ali , from Tikrit .",1,3,1
ewt-train-11099_1_2,ewt-train-11099,"She guided me through a very difficult period dealing with a family member 's suicide , coupled with elder abuse .",1,2,1
ewt-train-276_3_6,ewt-train-276,"India had to pull back its forces from Sri Lanka in 1989 following the election of Ranasinghe Premadasa , a strong critic of Indian mediation .",3,6,1
ewt-train-663_19_17,ewt-train-663,At the same time the US remains oblivious of the serious problems and political fallout which the army is facing in its operations in Waziristan .,19,17,1
ewt-train-10516_3_4,ewt-train-10516,"I guess they figured me for an easy mark , and tried to explain that my car would n't pass unless I replaced a hose .",3,4,1
ewt-train-10712_2_1,ewt-train-10712,My car broke down and roadside towed my vehicle to Sussman Kia .,2,1,1
ewt-train-5756_4_0,ewt-train-5756,"Hundreds of people are feared dead in Mississippi , and the Louisiana city of New Orleans is badly flooded .",4,0,1
ewt-train-8979_1_7,ewt-train-8979,I have a 9 month old German Shepherd that I raised from a puppy .,1,7,1
ewt-train-5756_4_0,ewt-train-5756,"Hundreds of people are feared dead in Mississippi , and the Louisiana city of New Orleans is badly flooded .",4,0,1
ewt-train-10818_1_0,ewt-train-10818,"I attended it for 2 years , and that was enough .",1,0,1
ewt-train-11624_5_4,ewt-train-11624,"But I had my cat spayed through their reduced / free spay and neuter program and the vet they sent us to was first of all a hour and a half away , and 4 days later we had to bring them to our normal vet because the vets at the place in wisconsin did a crappy job and they got infections .",5,4,1
ewt-train-38_24_10,ewt-train-38,Al - Sharq al - Awsat reports that a key eyewitness in the trial of Saddam Hussein for a 1982 massacre at Dujail has died .,24,10,1
ewt-train-1119_15_19,ewt-train-1119,"The mass murder happening right now in Sudan , where the Arab Moslem regime is massacring its black Christian citizens , has nothing to do with Israel .",15,19,1
ewt-train-5538_11_2,ewt-train-5538,"Dr. Eric Fortier , 34 , of Gatineau , Que. , used a pocket knife to attack a polar bear on Baffin Island , just south of the Arctic Circle , to save two friends who were being mauled .",11,2,1
ewt-train-6172_35_34,ewt-train-6172,"It has cat 's "" Meowing "" for the vocals , and you might really find yourself in those furnaces , feeling and thinking those terrible feelings and thoughts that these cats do before they die .",35,34,1
ewt-train-6671_5_6,ewt-train-6671,"Upon the same day he conquered Darius , won a great victory at sea , & died the same day .",5,6,1
ewt-train-11355_10_7,ewt-train-11355,"At one point they told me the dog had been fixed , the next day it had n't .",10,7,1
ewt-train-8604_11_9,ewt-train-8604,I think it s only fair that nowadays every town should provide at least one halal cafe or restaurant and hopefully one day every British catering establishment will be halal .,11,9,1
ewt-train-276_3_6,ewt-train-276,"India had to pull back its forces from Sri Lanka in 1989 following the election of Ranasinghe Premadasa , a strong critic of Indian mediation .",3,6,1
ewt-train-837_46_45,ewt-train-837,"After the sentencing one of Robinson 's tearful supporters "" turned to Claudia Vercellotti , a local leader of the Survivors Network for Those Abused by Priests [ SNAP ] , who had helped reopen the case , and told her , ' I hope you rot in hell ! ' """,46,45,1
ewt-train-5143_14_16,ewt-train-5143,"This action accelerated the utilities ' move toward bankruptcy and forced the governor to move the state into the power - buying business . """,14,16,1
ewt-train-920_3_4,ewt-train-920,They wanted to brainwash them and control them . '',3,4,1
ewt-train-11318_2_3,ewt-train-11318,"The owner warned me that it was the best salsa I would ever had , and he was right .",2,3,1
ewt-train-5538_11_2,ewt-train-5538,"Dr. Eric Fortier , 34 , of Gatineau , Que. , used a pocket knife to attack a polar bear on Baffin Island , just south of the Arctic Circle , to save two friends who were being mauled .",11,2,1
ewt-train-9079_7_6,ewt-train-9079,I thought it would pass until he started to vomit blood and would nt drink any water .,7,6,1
ewt-train-9382_3_4,ewt-train-9382,"Yes , it gives him the "" sun rays "" necessary , that 's what UVA is .",3,4,1
ewt-train-8472_41_38,ewt-train-8472,"I heard that a company ( here is a link : http://news.yahoo.com/nestl-purina-releases-commercial-aimed-dogs-183443091.html ) is trying to make a dog food commercial aimed at dogs , complete with squeaky chew - toy sounds , and high pitched sounds that humans ca n't hear .",41,38,1
ewt-train-1535_5_3,ewt-train-1535,"Abdel Rahman 's son was captured in Quetta , Pakistan in mid-February 2003 .",5,3,1
ewt-train-1119_15_19,ewt-train-1119,"The mass murder happening right now in Sudan , where the Arab Moslem regime is massacring its black Christian citizens , has nothing to do with Israel .",15,19,1
ewt-train-8979_10_7,ewt-train-8979,I have a 9 month old German Shepherd that I raised from a puppy .,10,7,1
ewt-train-6726_60_59,ewt-train-6726,"<< "" Well then , "" said Don Quixote , "" the same thing happens in the comedy and life of this world , where some play emperors , others popes , and , in short , all the characters that can be brought into a play ; but when it is over , that is to say when life ends , death strips them all of the garments that distinguish one from the other , and all are equal in the grave . """,60,59,1
ewt-train-6419_7_8,ewt-train-6419,""" The impacts of global warming are affecting people now in the Arctic , "" said ACIA chair Robert Corell .",7,8,1
ewt-train-417_28_31,ewt-train-417,"Al - Abbudi stated that "" His Emminence "" decided to openly support the list because "" others "" ( obviously a reference to Allawi ) have been abusing official state positions and media outlets in their campaigning .",28,31,1
ewt-train-5143_10_12,ewt-train-5143,"This action accelerated the utilities ' move toward bankruptcy and forced the governor to move the state into the power - buying business . """,10,12,1
ewt-train-734_14_11,ewt-train-734,"But he suffers the severe effects of the aftermath , and we are all suffering along with him now , since he is the most powerful man in the world .",14,11,1
ewt-train-6780_88_89,ewt-train-6780,"Antichrist John Lennon wanted to compete with Jesus Christ , and so he grew a beard and started to make a bogus role of Christ together with Yoko Ono at the Amsterdam Hilton hotel proclaiming "" Peace "" , being then when he was visited by the Canadian journalist who ridiculized and admonished him wanting to know about what Lennon meant when he wrote in the lyrics of "" The ballad of John and Yoko "" : "" the way things are going , they 're going to crucify me ... "" , The CURSE OF GOD upon John Lennon carried on with all type of miseries and distresses which made Lennon give the interview to the "" Rolling Stone "" magazine ( today condensed in the "" Lennon remembers "" book ) where he speaks about how bad thing were going for him blaming "" whatever is up there "" for it ( referring to God ) .",88,89,1
ewt-train-9432_2_3,ewt-train-9432,My mom told me how to tame them and I was very happy with the results .,2,3,1
ewt-train-981_13_4,ewt-train-981,"In January 1998 Fabio Tollis and Chiara Marino , both just 16 , disappeared .",13,4,1
ewt-train-38_24_10,ewt-train-38,Al - Sharq al - Awsat reports that a key eyewitness in the trial of Saddam Hussein for a 1982 massacre at Dujail has died .,24,10,1
ewt-train-5561_21_23,ewt-train-5561,"The bronze medal is given to people who "" risk their lives to an extraordinary degree while saving or attempting to save the lives of others . """,21,23,1
ewt-train-9325_13_14,ewt-train-9325,The Americans detected the attempt to infiltrate the urban areas and were already redeploying troops from the rural areas .,13,14,1
ewt-train-724_12_11,ewt-train-724,"( Newsweek reported that Bush commanded his cabinet , "" Let heads roll ! "" )",12,11,1
ewt-train-1153_2_1,ewt-train-1153,More people die from AIDS in one day in Africa than all the Russians who died in the hands of Chechnya - based Moslem suicide murderers since that conflict started .,2,1,1
ewt-train-9335_20_25,ewt-train-9335,All he had to do for a complete victory was allow the military to go into Laos and Cambodia and finish off the shattered Communist forces .,20,25,1
ewt-train-10343_4_5,ewt-train-10343,My family and I thank you !!!!!!!!!!,4,5,1
ewt-train-6157_8_9,ewt-train-6157,""" There is always the possibility they could jam us up , make us look like we are not numero uno , "" Pike said .",8,9,1
ewt-train-38_24_10,ewt-train-38,Al - Sharq al - Awsat reports that a key eyewitness in the trial of Saddam Hussein for a 1982 massacre at Dujail has died .,24,10,1
ewt-train-12283_9_10,ewt-train-12283,"In the words of my new accountant , THEY LET ME DOWN !",9,10,1
ewt-train-8604_11_9,ewt-train-8604,I think it s only fair that nowadays every town should provide at least one halal cafe or restaurant and hopefully one day every British catering establishment will be halal .,11,9,1
ewt-train-226_9_14,ewt-train-226,The bungling of post-war Iraq by the Bush administration created a weak and failed state .,9,14,1
ewt-train-920_3_4,ewt-train-920,They wanted to brainwash them and control them . '',3,4,1
ewt-train-12025_2_0,ewt-train-12025,They both went to jail and a new manager was put in charge of the apartments .,2,0,1
ewt-train-6201_3_1,ewt-train-6201,"Civet cats are trapped and placed in small cages inside darkened sheds , where the temperature is kept up to 110 F by fires .",3,1,1
ewt-train-11649_7_8,ewt-train-11649,They called and worked with me to fix it so that it would look perfect .,7,8,1
ewt-train-12283_9_10,ewt-train-12283,"In the words of my new accountant , THEY LET ME DOWN !",9,10,1
ewt-train-5538_11_2,ewt-train-5538,"Dr. Eric Fortier , 34 , of Gatineau , Que. , used a pocket knife to attack a polar bear on Baffin Island , just south of the Arctic Circle , to save two friends who were being mauled .",11,2,1
ewt-train-9334_6_8,ewt-train-9334,"The people rejected their attempt to topple the government , and for all intents and purposes the US military ( and the ARVN ) handed Johnson the victory he had ordered them to achieve within the time - frame he ordered it .",6,8,1
ewt-train-7202_2_3,ewt-train-7202,No one employs people from Hartpury because of what they received on work experience .,2,3,1
ewt-train-11069_2_0,ewt-train-11069,"I was born and raised in Toronto , which has a huge West Indian ( Trinidadian , Jamaican , etc ) population .",2,0,1
ewt-train-11099_1_2,ewt-train-11099,"She guided me through a very difficult period dealing with a family member 's suicide , coupled with elder abuse .",1,2,1
ewt-train-6671_5_6,ewt-train-6671,"Upon the same day he conquered Darius , won a great victory at sea , & died the same day .",5,6,1
ewt-train-4862_1_0,ewt-train-4862,I understand that we are still reviewing the attachment that lists the open transactions .,1,0,1
ewt-train-724_12_11,ewt-train-724,"( Newsweek reported that Bush commanded his cabinet , "" Let heads roll ! "" )",12,11,1
ewt-train-10373_4_3,ewt-train-10373,In fact my friend vomited after our meal .,4,3,1
ewt-train-7202_2_3,ewt-train-7202,No one employs people from Hartpury because of what they received on work experience .,2,3,1
ewt-train-39_12_11,ewt-train-39,A team from the court managed to take his deposition before he died .,12,11,1
ewt-train-8472_41_38,ewt-train-8472,"I heard that a company ( here is a link : http://news.yahoo.com/nestl-purina-releases-commercial-aimed-dogs-183443091.html ) is trying to make a dog food commercial aimed at dogs , complete with squeaky chew - toy sounds , and high pitched sounds that humans ca n't hear .",41,38,1
ewt-train-65_29_27,ewt-train-65,"He added that "" America does not understand anything except the language of force and retaliation , they were kicked out of Somalia in humiliation after that soldier was dragged in Mogadishu for the whole world to see "" , and that "" the day will come when the dead bodies of Americans and Jews would be dragged , defiled , and stepped on in the Arabian peninsula together with their agents and supporters "" .",29,27,1
ewt-train-11069_2_0,ewt-train-11069,"I was born and raised in Toronto , which has a huge West Indian ( Trinidadian , Jamaican , etc ) population .",2,0,1
ewt-train-12025_2_0,ewt-train-12025,They both went to jail and a new manager was put in charge of the apartments .,2,0,1
ewt-train-6419_7_8,ewt-train-6419,""" The impacts of global warming are affecting people now in the Arctic , "" said ACIA chair Robert Corell .",7,8,1
ewt-train-9229_11_12,ewt-train-9229,he crawls on top of them but does not try to eat them .,11,12,1
ewt-train-74_36_32,ewt-train-74,"One of the most widespread myths of recent times is that the Chernobyl nuclear reactor accident in 1986 caused many thousands of extra cancer deaths in neighbouring regions , and that public health has been severely affected by exposure to radiation .",36,32,1
ewt-train-10466_3_2,ewt-train-10466,Another great business bites the dust !,3,2,1
ewt-train-6726_60_59,ewt-train-6726,"<< "" Well then , "" said Don Quixote , "" the same thing happens in the comedy and life of this world , where some play emperors , others popes , and , in short , all the characters that can be brought into a play ; but when it is over , that is to say when life ends , death strips them all of the garments that distinguish one from the other , and all are equal in the grave . """,60,59,1
ewt-train-9335_10_12,ewt-train-9335,All he had to do for a complete victory was allow the military to go into Laos and Cambodia and finish off the shattered Communist forces .,10,12,1
ewt-train-834_21_17,ewt-train-834,"An altar cloth was draped over her half - naked body , which was posed as if she had been sexually assaulted .",21,17,1
ewt-train-10466_3_2,ewt-train-10466,Another great business bites the dust !,3,2,1
ewt-train-5552_10_11,ewt-train-5552,""" At some point , Patricia tripped or the bear tripped her and was at her back .",10,11,1
ewt-train-10466_3_2,ewt-train-10466,Another great business bites the dust !,3,2,1
ewt-train-2799_4_2,ewt-train-2799,Cindy said Jaime has grown up very much .,4,2,1
ewt-train-7726_1_0,ewt-train-7726,You need to check with one of the major hospital that performance this procedure like Bumrungard Hospital or Yanhee Hospital .,1,0,1
ewt-train-6671_5_6,ewt-train-6671,"Upon the same day he conquered Darius , won a great victory at sea , & died the same day .",5,6,1
ewt-train-9137_11_12,ewt-train-9137,My mind thinks she has no interest in me and just stringing me along .,11,12,1
ewt-train-9400_6_5,ewt-train-9400,After a couple of weeks I got tired of them .,6,5,1
ewt-train-18_1_3,ewt-train-18,"Guerrillas killed an engineer , Asi Ali , from Tikrit .",1,3,1
ewt-train-663_19_17,ewt-train-663,At the same time the US remains oblivious of the serious problems and political fallout which the army is facing in its operations in Waziristan .,19,17,1
ewt-train-275_5_3,ewt-train-275,"About 1,200 Indian soldiers were killed during this phase of the conflict .",5,3,1
ewt-train-6780_88_89,ewt-train-6780,"Antichrist John Lennon wanted to compete with Jesus Christ , and so he grew a beard and started to make a bogus role of Christ together with Yoko Ono at the Amsterdam Hilton hotel proclaiming "" Peace "" , being then when he was visited by the Canadian journalist who ridiculized and admonished him wanting to know about what Lennon meant when he wrote in the lyrics of "" The ballad of John and Yoko "" : "" the way things are going , they 're going to crucify me ... "" , The CURSE OF GOD upon John Lennon carried on with all type of miseries and distresses which made Lennon give the interview to the "" Rolling Stone "" magazine ( today condensed in the "" Lennon remembers "" book ) where he speaks about how bad thing were going for him blaming "" whatever is up there "" for it ( referring to God ) .",88,89,1
ewt-train-734_14_11,ewt-train-734,"But he suffers the severe effects of the aftermath , and we are all suffering along with him now , since he is the most powerful man in the world .",14,11,1
ewt-train-1153_15_13,ewt-train-1153,More people die from AIDS in one day in Africa than all the Russians who died in the hands of Chechnya - based Moslem suicide murderers since that conflict started .,15,13,1
ewt-train-6096_74_71,ewt-train-6096,"But Samuel Alito believes in a little - known Constitutional theory - called the "" Unitary Executive Theory "" - which says that the President should have complete control over the Executive Branch , and that the Executive Branch should be in charge of almost everything that the Government actually does , including the functions of the Independent Agencies which were designed to be free of Presidential control , and the Military , which exists , which is regulated , and which is funded by specific authority given by the Constitution to Congress , not to the President .",74,71,1
ewt-train-981_13_4,ewt-train-981,"In January 1998 Fabio Tollis and Chiara Marino , both just 16 , disappeared .",13,4,1
ewt-train-18_1_3,ewt-train-18,"Guerrillas killed an engineer , Asi Ali , from Tikrit .",1,3,1
ewt-train-2799_4_2,ewt-train-2799,Cindy said Jaime has grown up very much .,4,2,1
ewt-train-9118_8_6,ewt-train-9118,"My vet told me when a dog is vomiting a lot , it could be a sign of obstruction .",8,6,1
ewt-train-5756_4_0,ewt-train-5756,"Hundreds of people are feared dead in Mississippi , and the Louisiana city of New Orleans is badly flooded .",4,0,1
ewt-train-663_19_17,ewt-train-663,At the same time the US remains oblivious of the serious problems and political fallout which the army is facing in its operations in Waziristan .,19,17,1
ewt-train-1118_3_1,ewt-train-1118,The millions who died in the Iran - Iraq war had nothing to do with Israel .,3,1,1
ewt-train-275_5_3,ewt-train-275,"About 1,200 Indian soldiers were killed during this phase of the conflict .",5,3,1
ewt-train-10373_4_3,ewt-train-10373,In fact my friend vomited after our meal .,4,3,1
ewt-train-11099_1_2,ewt-train-11099,"She guided me through a very difficult period dealing with a family member 's suicide , coupled with elder abuse .",1,2,1
ewt-train-1227_12_17,ewt-train-1227,"A demonstration in Berlin , carrying banners supporting Saddam 's regime and featuring three - year old babies dressed as suicide murderers , is defined by the press and by political leaders as a "" peace demonstration "" .",12,17,1
ewt-train-8472_41_38,ewt-train-8472,"I heard that a company ( here is a link : http://news.yahoo.com/nestl-purina-releases-commercial-aimed-dogs-183443091.html ) is trying to make a dog food commercial aimed at dogs , complete with squeaky chew - toy sounds , and high pitched sounds that humans ca n't hear .",41,38,1
ewt-train-9382_3_4,ewt-train-9382,"Yes , it gives him the "" sun rays "" necessary , that 's what UVA is .",3,4,1
ewt-train-9312_1_2,ewt-train-9312,"This left Westmoreland with few options , so he adapted a Search and Destroy strategy instead of a Clear and Defend strategy which is , in the long run , the preferred method of pacifying an insurgency .",1,2,1
ewt-train-39_12_11,ewt-train-39,A team from the court managed to take his deposition before he died .,12,11,1
ewt-train-1090_1_3,ewt-train-1090,"It boggles the mind that ANYONE can take at face value Bush 's claims to be a christian , yet many seem to do just that .",1,3,1
ewt-train-6322_4_2,ewt-train-6322,The last wolf was killed in Yellowstone National Park in 1943 .,4,2,1
ewt-train-734_14_11,ewt-train-734,"But he suffers the severe effects of the aftermath , and we are all suffering along with him now , since he is the most powerful man in the world .",14,11,1
ewt-train-1090_1_3,ewt-train-1090,"It boggles the mind that ANYONE can take at face value Bush 's claims to be a christian , yet many seem to do just that .",1,3,1
ewt-train-7202_2_3,ewt-train-7202,No one employs people from Hartpury because of what they received on work experience .,2,3,1
ewt-train-8411_1_0,ewt-train-8411,Silkies have hookless feathers .,1,0,1
ewt-train-9636_27_23,ewt-train-9636,There is a splash fountain ( no standing water ) for little ones still in diapers ; Next is a wading pool for those who are potty trained ; Then a family pool ; Finally there is a pool for adults only with kids not allowed .,27,23,1
ewt-train-65_29_27,ewt-train-65,"He added that "" America does not understand anything except the language of force and retaliation , they were kicked out of Somalia in humiliation after that soldier was dragged in Mogadishu for the whole world to see "" , and that "" the day will come when the dead bodies of Americans and Jews would be dragged , defiled , and stepped on in the Arabian peninsula together with their agents and supporters "" .",29,27,1
ewt-train-651_12_10,ewt-train-651,"An Afghan official at the meeting added , '' The Americans now realise that the Taliban are a bigger threat to our security than Al Qaeda . ''",12,10,1
ewt-train-1535_5_3,ewt-train-1535,"Abdel Rahman 's son was captured in Quetta , Pakistan in mid-February 2003 .",5,3,1
ewt-train-6378_21_16,ewt-train-6378,"Bangs said these animals are not equipped to survive in the wild , however , and they all almost certainly have died .",21,16,1
ewt-train-5538_11_2,ewt-train-5538,"Dr. Eric Fortier , 34 , of Gatineau , Que. , used a pocket knife to attack a polar bear on Baffin Island , just south of the Arctic Circle , to save two friends who were being mauled .",11,2,1
ewt-train-10466_3_2,ewt-train-10466,Another great business bites the dust !,3,2,1
ewt-train-11323_2_4,ewt-train-11323,Dr. Mann killed our pet,2,4,1
ewt-train-4862_1_0,ewt-train-4862,I understand that we are still reviewing the attachment that lists the open transactions .,1,0,1
ewt-train-9846_5_6,ewt-train-9846,Because of the ants I dropped them to a 3 star .,5,6,1
ewt-train-11876_21_22,ewt-train-11876,"This little drip offered no apologies whatsoever , and even refused to give me the name of the manager until I pressed him for it 3 times .",21,22,1
ewt-train-172_10_3,ewt-train-172,"The front - runner for the 2000 Republican presidential nomination faltered Thursday in an international affairs pop quiz posed by Andy Hiller , a political reporter for WHDH - TV in Boston .",10,3,1
ewt-train-1223_3_1,ewt-train-1223,"Little children are raised on deep hatred and on admiration of so - called martyrs , and the Western World does not notice it because its own TV sets are mostly tuned to soap operas and game shows .",3,1,1
ewt-train-11069_2_0,ewt-train-11069,"I was born and raised in Toronto , which has a huge West Indian ( Trinidadian , Jamaican , etc ) population .",2,0,1
ewt-train-10712_2_1,ewt-train-10712,My car broke down and roadside towed my vehicle to Sussman Kia .,2,1,1
ewt-train-10343_4_5,ewt-train-10343,My family and I thank you !!!!!!!!!!,4,5,1
ewt-train-6492_6_5,ewt-train-6492,"When not in Texas , I lived in LA and San Francisco .",6,5,1
ewt-train-65_19_17,ewt-train-65,"He added that "" America does not understand anything except the language of force and retaliation , they were kicked out of Somalia in humiliation after that soldier was dragged in Mogadishu for the whole world to see "" , and that "" the day will come when the dead bodies of Americans and Jews would be dragged , defiled , and stepped on in the Arabian peninsula together with their agents and supporters "" .",19,17,1
ewt-train-9410_1_2,ewt-train-9410,I tamed them in 4 days .,1,2,1
ewt-train-65_29_27,ewt-train-65,"He added that "" America does not understand anything except the language of force and retaliation , they were kicked out of Somalia in humiliation after that soldier was dragged in Mogadishu for the whole world to see "" , and that "" the day will come when the dead bodies of Americans and Jews would be dragged , defiled , and stepped on in the Arabian peninsula together with their agents and supporters "" .",29,27,1
ewt-train-520_12_7,ewt-train-520,"Tangipahoa Parish sheriff 's deputy Christopher Blair Labat , 24 , was booked Tuesday on one count of aggravated rape and one count of crime against nature .",12,7,1
ewt-train-6930_8_6,ewt-train-6930,"Across the board , the American military is stretched to the breaking point .",8,6,1
ewt-train-734_2_1,ewt-train-734,"But he suffers the severe effects of the aftermath , and we are all suffering along with him now , since he is the most powerful man in the world .",2,1,1
ewt-train-12136_1_0,ewt-train-12136,"I grew up in a small town where you knew and trusted your mechanic and was really cynical about city auto repair shops since I moved here , but Phet has shown that there really are honest hard working mechanics around .",1,0,1
ewt-train-1315_2_0,ewt-train-1315,"Iran is encircled by Afghanistan , by the Gulf States , Iraq and the Moslem republics of the former Soviet Union .",2,0,1
ewt-train-172_10_3,ewt-train-172,"The front - runner for the 2000 Republican presidential nomination faltered Thursday in an international affairs pop quiz posed by Andy Hiller , a political reporter for WHDH - TV in Boston .",10,3,1
ewt-train-920_3_4,ewt-train-920,They wanted to brainwash them and control them . '',3,4,1
ewt-train-6726_60_59,ewt-train-6726,"<< "" Well then , "" said Don Quixote , "" the same thing happens in the comedy and life of this world , where some play emperors , others popes , and , in short , all the characters that can be brought into a play ; but when it is over , that is to say when life ends , death strips them all of the garments that distinguish one from the other , and all are equal in the grave . """,60,59,1
ewt-train-7346_2_0,ewt-train-7346,He was trained to a harness / leash for outside time but he knew to use the litter pan inside .,2,0,1
ewt-train-10712_2_1,ewt-train-10712,My car broke down and roadside towed my vehicle to Sussman Kia .,2,1,1
ewt-train-1153_15_13,ewt-train-1153,More people die from AIDS in one day in Africa than all the Russians who died in the hands of Chechnya - based Moslem suicide murderers since that conflict started .,15,13,1
ewt-train-1153_15_13,ewt-train-1153,More people die from AIDS in one day in Africa than all the Russians who died in the hands of Chechnya - based Moslem suicide murderers since that conflict started .,15,13,1
ewt-train-5561_21_23,ewt-train-5561,"The bronze medal is given to people who "" risk their lives to an extraordinary degree while saving or attempting to save the lives of others . """,21,23,1
ewt-train-5538_11_2,ewt-train-5538,"Dr. Eric Fortier , 34 , of Gatineau , Que. , used a pocket knife to attack a polar bear on Baffin Island , just south of the Arctic Circle , to save two friends who were being mauled .",11,2,1
ewt-train-734_2_1,ewt-train-734,"But he suffers the severe effects of the aftermath , and we are all suffering along with him now , since he is the most powerful man in the world .",2,1,1
ewt-train-74_36_32,ewt-train-74,"One of the most widespread myths of recent times is that the Chernobyl nuclear reactor accident in 1986 caused many thousands of extra cancer deaths in neighbouring regions , and that public health has been severely affected by exposure to radiation .",36,32,1
ewt-train-10497_1_7,ewt-train-10497,I adopted a 3.5 month old yellow lab last winter from the Dumb Friends League .,1,7,1
ewt-train-11355_10_7,ewt-train-11355,"At one point they told me the dog had been fixed , the next day it had n't .",10,7,1
ewt-train-11696_5_1,ewt-train-11696,My boyfriend and I were woken up in the middle of the night at our campsite by drunken kids who 'd arrived around 1:00 am and were drinking at the springs .,5,1,1
ewt-train-11696_5_1,ewt-train-11696,My boyfriend and I were woken up in the middle of the night at our campsite by drunken kids who 'd arrived around 1:00 am and were drinking at the springs .,5,1,1
ewt-train-7336_11_10,ewt-train-7336,i have a 3 - 4 month old kitten and i live in forida .,11,10,1
